NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
68028001;BERGHEIM-INRAE;48.216333;7.345833;309;202501;73.2;1;31;;18.0;1;4;11;5;3;0;0;0;;;0;;;;7.1;1;31;;16.7;1;6;-1.7;1;21;2;0;0;0;31;31;0;0.8;1;31;;-4.8;1;14;8.4;1;25;0;0;31;31;31;0;0;15;6.3;1;16.0;1;5;31;3.9;1;31;3.3;1;31;0;-3.0;1;21;12.4;1;25;23;1;24;25;100;1;22;24;80;9;25;5.9;9;27;20.9;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;12602;9;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
68028001;BERGHEIM-INRAE;48.216333;7.345833;309;202502;34.1;1;28;;7.0;1;12;7;4;0;0;0;0;;;0;;;;7.1;1;28;;16.4;1;21;1.1;1;3;0;0;0;0;28;28;0;1.6;1;28;;-3.3;1;19;8.4;1;23;0;0;28;28;28;0;0;12;5.5;1;13.4;1;20;28;4.3;1;28;3.9;1;28;0;-0.1;1;14;11.7;1;23;46;1;23;28;100;1;13;28;81;1;28;6.6;1;28;21.0;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;17816;9;28;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
68028001;BERGHEIM-INRAE;48.216333;7.345833;309;202503;26.0;1;31;;8.0;1;12;7;1;0;0;0;0;;;0;;;;13.1;1;31;;20.1;1;22;5.8;1;16;0;0;0;0;30;31;0;4.8;1;31;;0.5;1;18;11.1;1;22;0;0;30;31;31;0;0;0;8.3;1;15.0;1;19;31;8.9;1;31;8.7;1;31;0;3.8;1;14;15.6;1;22;28;1;30;31;95;1;13;31;63;1;31;6.8;1;31;57.9;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;38247;9;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
68028001;BERGHEIM-INRAE;48.216333;7.345833;309;202504;30.5;1;30;;10.5;1;24;8;3;1;0;0;0;;;0;;;;17.6;1;30;;26.2;1;30;9.3;1;17;0;1;0;0;21;30;0;8.2;1;30;;2.2;1;7;13.3;1;30;0;0;24;30;30;0;0;0;9.4;1;15.2;1;11;30;12.9;1;30;12.7;1;30;0;8.0;1;18;19.8;1;30;15;1;5;30;95;1;25;30;59;1;30;8.2;1;30;93.3;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;52269;9;30;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
68028001;BERGHEIM-INRAE;48.216333;7.345833;309;202505;46.0;1;31;;28.0;1;31;8;1;1;0;0;0;;;0;;;;21.4;1;31;;31.6;1;31;11.0;1;4;0;5;1;0;13;27;0;10.9;1;31;;7.3;1;24;16.5;1;31;0;0;14;29;31;0;0;0;10.6;1;16.7;1;2;31;16.1;1;31;16.0;1;31;0;10.5;1;5;24.1;1;31;21;1;11;31;95;1;13;31;53;1;31;9.1;1;31;130.2;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;66716;9;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
68028001;BERGHEIM-INRAE;48.216333;7.345833;309;202506;76.0;1;30;;39.5;1;15;7;4;2;1;0;0;;;0;;;;26.8;1;30;;34.1;1;30;17.7;1;8;0;20;7;0;4;13;6;16.7;1;30;;10.3;1;9;21.6;1;30;0;0;0;9;26;4;0;0;10.1;1;15.3;1;10;30;21.8;1;30;21.8;1;30;9;15.5;1;8;27.9;1;30;23;1;10;30;94;1;16;30;61;1;30;14.5;1;30;151.2;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;70994;9;30;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
68028001;BERGHEIM-INRAE;48.216333;7.345833;309;202507;64.5;1;31;;24.0;1;26;11;4;1;0;0;0;;;0;;;;25.7;1;31;;36.0;1;2;18.6;1;8;0;18;3;1;2;22;2;16.0;1;31;;11.1;1;8;22.8;1;1;0;0;0;11;29;2;0;0;9.6;1;15.0;1;13;31;20.9;1;31;20.2;9;31;2;14.9;1;8;29.3;1;2;21;1;5;31;95;1;27;31;63;1;31;14.3;1;31;131.3;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;61012;9;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
68028001;BERGHEIM-INRAE;48.216333;7.345833;309;202508;118.0;1;31;;41.0;1;20;12;5;3;1;0;0;;;0;;;;26.2;1;31;;34.5;1;15;20.2;1;2;0;16;6;0;0;19;6;15.8;1;31;;11.5;1;24;22.7;1;15;0;0;0;14;27;4;0;0;10.4;1;16.4;1;8;31;21.0;1;31;20.7;1;31;7;16.7;1;24;28.6;1;15;23;1;8;31;96;1;28;31;63;1;31;14.4;1;31;122.8;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;60608;9;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
68028001;BERGHEIM-INRAE;48.216333;7.345833;309;202509;172.0;1;30;;47.5;1;8;14;10;5;2;0;0;;;0;;;;20.0;1;30;;30.3;1;20;10.3;1;23;0;5;1;0;11;28;0;12.2;1;30;;8.7;1;27;16.0;1;20;0;0;9;26;30;0;0;0;7.8;1;15.1;1;19;30;16.1;1;30;15.5;1;30;0;9.8;1;23;23.2;1;20;29;1;20;30;97;1;29;30;78;1;30;13.3;1;30;64.4;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;34876;9;30;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
68028001;BERGHEIM-INRAE;48.216333;7.345833;309;202510;69.5;1;31;;12.0;1;27;12;7;1;0;0;0;;;0;;;;15.6;1;31;;20.6;1;4;9.6;1;26;0;0;0;0;30;31;0;8.4;1;31;;4.9;1;2;11.6;1;22;0;0;23;31;31;0;0;0;7.2;1;10.9;1;2;31;12.0;1;31;11.4;1;31;0;7.6;1;26;15.6;1;4;43;1;30;31;96;1;30;31;77;1;31;10.2;1;31;42.0;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;27440;9;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
