NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
53077001;COSSE-LE-VIVIEN;47.964333;-0.927000;95;202501;182.2;1;31;;25.7;1;8;16;12;9;0;0;0;;;0;;;;8.0;1;31;;13.0;1;5;0.0;1;12;1;0;0;0;31;31;0;1.2;1;31;;-5.4;1;14;7.8;1;24;1;0;31;31;31;0;0;13;6.8;1;14.0;1;4;31;4.6;1;31;4.3;1;31;0;-2.0;1;12;9.7;1;24;;;;0;;;;0;;;0;;;;18.4;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
53077001;COSSE-LE-VIVIEN;47.964333;-0.927000;95;202502;66.5;1;28;;14.7;1;24;9;5;4;0;0;0;;;0;;;;9.4;1;28;;15.8;1;24;2.6;1;3;0;0;0;0;28;28;0;2.4;1;28;;-3.3;1;2;10.3;1;21;0;0;27;28;28;0;0;7;7.0;1;13.1;1;28;28;5.9;1;28;5.4;1;28;0;0.3;1;2;12.9;1;24;;;;0;;;;0;;;0;;;;24.9;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
53077001;COSSE-LE-VIVIEN;47.964333;-0.927000;95;202503;14.6;1;31;;2.8;1;11;6;0;0;0;0;0;;;0;;;;14.7;1;31;;19.4;1;19;8.4;1;12;0;0;0;0;31;31;0;3.8;1;31;;-2.5;1;14;10.1;1;21;0;0;29;31;31;0;0;4;10.8;1;17.6;1;5;31;9.2;1;31;8.6;1;31;0;3.5;1;14;14.4;1;7;;;;0;;;;0;;;0;;;;60.0;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
53077001;COSSE-LE-VIVIEN;47.964333;-0.927000;95;202504;31.1;1;30;;12.3;1;19;5;3;1;0;0;0;;;0;;;;19.3;1;30;;28.1;1;30;13.7;1;15;0;2;0;0;17;29;0;7.3;1;30;;1.1;1;16;12.4;1;30;0;0;24;30;30;0;0;0;11.9;1;17.6;1;11;30;13.3;1;30;12.9;1;30;0;8.9;1;17;20.3;1;30;;;;0;;;;0;;;0;;;;95.4;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
53077001;COSSE-LE-VIVIEN;47.964333;-0.927000;95;202505;22.2;1;31;;5.4;1;10;6;1;0;0;0;0;;;0;;;;21.8;1;31;;31.0;1;30;14.2;1;7;0;6;1;0;9;29;0;9.3;1;31;;5.0;1;5;15.1;1;31;0;0;20;30;31;0;0;0;12.5;1;20.4;1;30;31;15.6;1;31;15.3;1;31;0;9.7;1;5;21.2;1;31;;;;0;;;;0;;;0;;;;122.4;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
53077001;COSSE-LE-VIVIEN;47.964333;-0.927000;95;202506;30.4;1;30;;7.9;1;11;7;3;0;0;0;0;;;0;;;;27.2;1;30;;37.6;1;30;17.8;1;5;0;20;10;3;2;16;8;13.1;1;30;;5.8;1;9;20.1;1;21;0;0;7;20;29;2;0;0;14.2;1;23.8;1;24;30;20.2;1;30;20.1;1;30;5;14.5;1;3;28.3;1;21;;;;0;;;;0;;;0;;;;152.4;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
53077001;COSSE-LE-VIVIEN;47.964333;-0.927000;95;202507;79.4;1;31;;16.1;1;23;11;7;3;0;0;0;;;0;;;;26.7;1;31;;35.3;1;1;21.7;1;7;0;17;7;1;0;21;6;14.0;1;31;;7.3;1;9;18.3;1;12;0;0;2;18;31;0;0;0;12.7;1;21.6;1;9;31;20.3;1;31;20.1;1;31;5;17.3;1;31;26.3;1;13;;;;0;;;;0;;;0;;;;148.5;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
53077001;COSSE-LE-VIVIEN;47.964333;-0.927000;95;202508;35.3;1;31;;9.3;1;28;4;4;0;0;0;0;;;0;;;;26.9;1;31;;34.7;1;11;19.9;1;20;0;19;8;0;1;18;4;13.3;1;31;;7.6;1;3;18.7;1;16;0;0;5;22;31;0;0;0;13.6;1;23.2;1;10;31;20.1;1;31;19.8;1;31;4;16.2;1;30;25.8;1;15;;;;0;;;;0;;;0;;;;133.3;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
53077001;COSSE-LE-VIVIEN;47.964333;-0.927000;95;202509;65.2;1;30;;13.5;1;2;13;4;2;0;0;0;;;0;;;;21.3;1;30;;30.8;1;19;15.0;1;26;0;4;1;0;10;28;0;10.9;1;30;;6.3;1;9;16.7;1;3;0;0;14;27;30;0;0;0;10.3;1;18.8;1;19;30;16.1;1;30;15.4;1;30;0;11.8;1;25;21.5;1;7;;;;0;;;;0;;;0;;;;76.9;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
53077001;COSSE-LE-VIVIEN;47.964333;-0.927000;95;202510;50.7;1;31;;8.7;1;22;10;5;0;0;0;0;;;0;;;;17.7;1;31;;22.1;1;2;12.5;1;29;0;0;0;0;27;31;0;8.5;1;31;;4.0;1;6;12.8;1;4;0;0;22;31;31;0;0;0;9.2;1;16.5;1;1;31;13.1;1;31;12.6;1;31;0;8.8;1;30;15.3;1;12;;;;0;;;;0;;;0;;;;51.2;1;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
