code_region,nom_region,annee,mois,date,saison,trimestre,trend_index,temp_moy_mensuelle_region,temp_max_region,temp_min_region,precipitations_mm_region,humidite_region,vent_moyen_region,insolation_region
27,Bourgogne-Franche-Comté,1998,9,1998-09-01,automne,3,48.666666666666664,14.191176470588236,19.00294117647059,10.414705882352942,156.728125,83.70833333333333,2.7454545454545456,7765.666666666667
27,Bourgogne-Franche-Comté,1998,10,1998-10-01,automne,4,48.75,9.872916666666667,13.772916666666667,6.764583333333333,138.19565217391303,88.08823529411765,2.7605263157894737,4345.142857142857
27,Bourgogne-Franche-Comté,1998,11,1998-11-01,automne,4,48.833333333333336,2.3803278688524587,6.031147540983606,-0.6196721311475409,84.21333333333334,87.71111111111111,2.4627906976744187,5387.222222222223
27,Bourgogne-Franche-Comté,1998,12,1998-12-01,hiver,4,48.916666666666664,2.311111111111111,5.86031746031746,-0.6904761904761905,45.0672131147541,87.29787234042553,2.5595238095238093,4220.6
27,Bourgogne-Franche-Comté,1999,1,1999-01-01,hiver,1,49.0,3.459322033898305,7.132203389830509,0.4338983050847458,104.3,85.88888888888889,3.072093023255814,4852.181818181818
27,Bourgogne-Franche-Comté,1999,2,1999-02-01,hiver,1,49.083333333333336,1.3157894736842106,4.549122807017544,-1.619298245614035,146.11272727272726,88.68085106382979,3.3153846153846156,3837.3
27,Bourgogne-Franche-Comté,1999,3,1999-03-01,printemps,1,49.166666666666664,6.38936170212766,11.093617021276595,2.3489361702127662,91.8,79.47058823529412,3.0411764705882356,7555.0
27,Bourgogne-Franche-Comté,1999,4,1999-04-01,printemps,2,49.25,9.04864864864865,13.945945945945946,4.77027027027027,102.23333333333333,80.35714285714286,2.7714285714285714,7821.428571428572
27,Bourgogne-Franche-Comté,1999,5,1999-05-01,printemps,2,49.333333333333336,14.93157894736842,20.271052631578947,10.226315789473684,125.9891891891892,79.24137931034483,2.1862068965517243,11175.714285714286
27,Bourgogne-Franche-Comté,1999,6,1999-06-01,ete,2,49.416666666666664,15.503846153846155,21.215384615384615,10.146153846153847,92.052,74.22727272727273,2.4208333333333334,13750.42857142857
27,Bourgogne-Franche-Comté,1999,7,1999-07-01,ete,3,49.5,19.093548387096774,24.86774193548387,13.812903225806451,94.75,73.08,2.1666666666666665,15500.857142857143
27,Bourgogne-Franche-Comté,1999,8,1999-08-01,ete,3,49.583333333333336,18.684375,24.74375,13.640625,68.3741935483871,74.12,2.0962962962962965,12670.0
27,Bourgogne-Franche-Comté,1999,9,1999-09-01,automne,3,49.666666666666664,16.725,22.489285714285717,12.185714285714285,127.90370370370371,76.05263157894737,2.2772727272727273,11288.333333333334
27,Bourgogne-Franche-Comté,1999,10,1999-10-01,automne,4,49.75,10.279487179487178,15.412820512820513,6.507692307692308,126.81052631578947,86.0,2.1533333333333333,6947.777777777777
27,Bourgogne-Franche-Comté,1999,11,1999-11-01,automne,4,49.833333333333336,3.137735849056604,6.89622641509434,0.10943396226415096,56.16470588235294,87.48837209302326,2.3200000000000003,4750.636363636364
27,Bourgogne-Franche-Comté,1999,12,1999-12-01,hiver,4,49.916666666666664,2.622413793103448,5.698275862068965,-0.4793103448275862,184.91428571428574,88.26086956521739,3.8775,2668.4545454545455
27,Bourgogne-Franche-Comté,2000,1,2000-01-01,hiver,1,50.0,1.038,4.336,-1.714,45.125,88.575,2.363157894736842,4646.6
27,Bourgogne-Franche-Comté,2000,2,2000-02-01,hiver,1,50.083333333333336,4.6761904761904765,8.842857142857142,1.088095238095238,123.42439024390244,84.58823529411765,3.012903225806452,5784.555555555556
27,Bourgogne-Franche-Comté,2000,3,2000-03-01,printemps,1,50.166666666666664,5.765789473684211,10.907894736842104,1.4736842105263157,50.265789473684215,75.12903225806451,2.720689655172414,9566.9
27,Bourgogne-Franche-Comté,2000,4,2000-04-01,printemps,2,50.25,9.351515151515152,14.624242424242425,4.43030303030303,85.65161290322581,75.84615384615384,2.9346153846153844,9197.0
27,Bourgogne-Franche-Comté,2000,5,2000-05-01,printemps,2,50.333333333333336,14.307142857142859,20.02857142857143,9.292857142857143,100.74615384615385,76.42105263157895,2.2045454545454546,12949.666666666666
27,Bourgogne-Franche-Comté,2000,6,2000-06-01,ete,2,50.416666666666664,17.634615384615383,23.73076923076923,11.45,51.70399999999999,69.47619047619048,2.18,16798.285714285714
27,Bourgogne-Franche-Comté,2000,7,2000-07-01,ete,3,50.5,16.473913043478262,21.891304347826086,11.952173913043477,161.3913043478261,77.83333333333333,2.5999999999999996,11835.666666666666
27,Bourgogne-Franche-Comté,2000,8,2000-08-01,ete,3,50.583333333333336,18.543333333333333,24.836666666666666,12.943333333333333,80.77857142857144,75.91304347826087,1.7043478260869567,15013.833333333334
27,Bourgogne-Franche-Comté,2000,9,2000-09-01,automne,3,50.666666666666664,14.878260869565217,20.843478260869563,10.1,81.75238095238095,80.65,2.2125,11974.333333333334
27,Bourgogne-Franche-Comté,2000,10,2000-10-01,automne,4,50.75,10.217857142857143,14.592857142857143,6.653571428571428,120.97692307692309,85.5909090909091,2.419047619047619,6225.142857142857
27,Bourgogne-Franche-Comté,2000,11,2000-11-01,automne,4,50.833333333333336,7.088888888888889,10.680555555555555,4.0055555555555555,144.05588235294115,84.71875,3.2451612903225806,3868.9
27,Bourgogne-Franche-Comté,2000,12,2000-12-01,hiver,4,50.916666666666664,5.681632653061224,9.130612244897959,2.704081632653061,64.76808510638298,84.28571428571429,2.855882352941176,3569.5
27,Bourgogne-Franche-Comté,2001,1,2001-01-01,hiver,1,51.0,3.1586956521739133,6.410869565217391,0.23478260869565223,96.31818181818181,83.97222222222223,3.2774193548387096,3277.4545454545455
27,Bourgogne-Franche-Comté,2001,2,2001-02-01,hiver,1,51.083333333333336,3.7482758620689656,7.948275862068965,0.33103448275862063,51.32962962962962,80.20833333333333,2.977272727272727,5398.0
27,Bourgogne-Franche-Comté,2001,3,2001-03-01,printemps,1,51.166666666666664,7.8921052631578945,11.771052631578948,4.744736842105263,219.6054054054054,84.0,3.676,4338.166666666667
27,Bourgogne-Franche-Comté,2001,4,2001-04-01,printemps,2,51.25,6.9386363636363635,11.320454545454545,3.340909090909091,141.92558139534884,79.76315789473684,3.0448275862068965,6899.0
27,Bourgogne-Franche-Comté,2001,5,2001-05-01,printemps,2,51.333333333333336,14.942857142857143,20.252380952380953,9.942857142857141,110.08571428571429,76.14285714285714,2.378947368421053,13488.5
27,Bourgogne-Franche-Comté,2001,6,2001-06-01,ete,2,51.416666666666664,15.848648648648648,21.94864864864865,9.945945945945946,70.15833333333333,70.80645161290323,2.139130434782609,14937.75
27,Bourgogne-Franche-Comté,2001,7,2001-07-01,ete,3,51.5,19.004,24.968000000000004,13.655999999999999,118.976,73.44444444444444,2.2818181818181817,14957.777777777777
27,Bourgogne-Franche-Comté,2001,8,2001-08-01,ete,3,51.583333333333336,19.54736842105263,25.69473684210526,14.473684210526315,80.66842105263159,75.33333333333333,2.216666666666667,14480.0
27,Bourgogne-Franche-Comté,2001,9,2001-09-01,automne,3,51.666666666666664,12.305882352941175,17.01764705882353,8.652941176470588,98.48235294117647,83.0,2.25,7334.75
27,Bourgogne-Franche-Comté,2001,10,2001-10-01,automne,4,51.75,13.525,19.01875,9.53125,101.68709677419355,84.77777777777777,2.1925925925925926,8483.777777777777
27,Bourgogne-Franche-Comté,2001,11,2001-11-01,automne,4,51.833333333333336,3.156862745098039,6.990196078431373,-0.021568627450980368,82.56938775510204,87.95,2.544736842105263,5596.923076923077
27,Bourgogne-Franche-Comté,2001,12,2001-12-01,hiver,4,51.916666666666664,-0.09322033898305083,3.305084745762712,-3.022033898305085,70.31228070175439,85.54347826086956,3.1333333333333333,5411.2307692307695
27,Bourgogne-Franche-Comté,2002,1,2002-01-01,hiver,1,52.0,2.123076923076923,6.428205128205128,-1.1794871794871795,51.32972972972973,83.7741935483871,2.49375,5716.583333333333
27,Bourgogne-Franche-Comté,2002,2,2002-02-01,hiver,1,52.083333333333336,5.945652173913044,9.332608695652175,2.9434782608695653,113.73333333333333,81.16216216216216,4.0,3681.4615384615386
27,Bourgogne-Franche-Comté,2002,3,2002-03-01,printemps,1,52.166666666666664,7.733333333333333,13.083333333333334,2.9833333333333334,45.64333333333333,71.43478260869566,2.812,10199.545454545454
27,Bourgogne-Franche-Comté,2002,4,2002-04-01,printemps,2,52.25,9.397499999999999,15.397499999999999,3.5925,30.23076923076923,67.25714285714285,2.865625,12183.083333333334
27,Bourgogne-Franche-Comté,2002,5,2002-05-01,printemps,2,52.333333333333336,12.53673469387755,17.695918367346938,7.704081632653061,110.2265306122449,76.67441860465117,2.376315789473684,11016.75
27,Bourgogne-Franche-Comté,2002,6,2002-06-01,ete,2,52.416666666666664,18.605882352941176,24.526470588235295,12.985294117647058,68.02941176470588,70.03571428571429,2.25,15604.4
27,Bourgogne-Franche-Comté,2002,7,2002-07-01,ete,3,52.5,17.992857142857144,23.539285714285715,12.721428571428572,85.87857142857142,73.21739130434783,2.3038461538461537,13260.1
27,Bourgogne-Franche-Comté,2002,8,2002-08-01,ete,3,52.583333333333336,17.465714285714284,22.83142857142857,13.16,96.5,79.70967741935483,1.993939393939394,10538.0
27,Bourgogne-Franche-Comté,2002,9,2002-09-01,automne,3,52.666666666666664,13.97,19.523333333333333,9.603333333333333,51.25333333333333,79.66666666666667,2.279310344827586,10396.25
27,Bourgogne-Franche-Comté,2002,10,2002-10-01,automne,4,52.75,10.636538461538462,15.815384615384614,6.2942307692307695,108.42,82.82222222222222,2.8583333333333334,7085.363636363636
27,Bourgogne-Franche-Comté,2002,11,2002-11-01,automne,4,52.833333333333336,7.830232558139534,11.213953488372093,5.0488372093023255,234.3860465116279,89.21621621621621,2.762857142857143,3249.909090909091
27,Bourgogne-Franche-Comté,2002,12,2002-12-01,hiver,4,52.916666666666664,5.266,7.584,3.238,99.53877551020408,90.23255813953489,2.924390243902439,1228.3333333333333
27,Bourgogne-Franche-Comté,2003,1,2003-01-01,hiver,1,53.0,0.4796875,3.55,-2.3078125,93.83387096774193,86.75,3.25,4356.461538461538
27,Bourgogne-Franche-Comté,2003,2,2003-02-01,hiver,1,53.083333333333336,0.614,5.452000000000001,-3.372,42.1,74.35,2.3696969696969696,7180.5
27,Bourgogne-Franche-Comté,2003,3,2003-03-01,printemps,1,53.166666666666664,8.037837837837838,14.416216216216215,2.3783783783783785,31.19166666666667,63.875,2.6551724137931036,14066.0
27,Bourgogne-Franche-Comté,2003,4,2003-04-01,printemps,2,53.25,10.136170212765958,16.121276595744682,4.23404255319149,57.26086956521739,63.095238095238095,3.0594594594594597,13644.727272727272
27,Bourgogne-Franche-Comté,2003,5,2003-05-01,printemps,2,53.333333333333336,14.170454545454545,19.945454545454545,8.820454545454545,61.28333333333334,75.80555555555556,2.4222222222222225,12015.727272727272
27,Bourgogne-Franche-Comté,2003,6,2003-06-01,ete,2,53.416666666666664,21.897872340425533,28.857446808510637,15.23191489361702,44.2,66.15,2.1075,17795.166666666668
27,Bourgogne-Franche-Comté,2003,7,2003-07-01,ete,3,53.5,20.561764705882354,27.185294117647057,14.158823529411764,57.608823529411765,63.142857142857146,2.2,16201.692307692309
27,Bourgogne-Franche-Comté,2003,8,2003-08-01,ete,3,53.583333333333336,23.4075,31.2,16.0475,55.715384615384615,55.5,2.0428571428571427,17545.64285714286
27,Bourgogne-Franche-Comté,2003,9,2003-09-01,automne,3,53.666666666666664,14.98913043478261,21.76086956521739,9.169565217391305,53.059999999999995,70.85,2.0250000000000004,13151.142857142857
27,Bourgogne-Franche-Comté,2003,10,2003-10-01,automne,4,53.75,8.064285714285715,13.039285714285715,4.1,159.84259259259258,84.52083333333333,2.4146341463414633,6978.785714285715
27,Bourgogne-Franche-Comté,2003,11,2003-11-01,automne,4,53.833333333333336,6.983673469387755,11.222448979591837,3.4122448979591833,67.05,86.09756097560975,2.3071428571428574,5088.866666666667
27,Bourgogne-Franche-Comté,2003,12,2003-12-01,hiver,4,53.916666666666664,2.758181818181818,6.241818181818182,-0.20181818181818184,69.00943396226415,86.67391304347827,2.7717948717948717,4827.266666666666
27,Bourgogne-Franche-Comté,2004,1,2004-01-01,hiver,1,54.0,1.9455882352941178,4.813235294117647,-0.7441176470588236,169.56666666666666,88.83928571428571,3.3391304347826085,2208.4375
27,Bourgogne-Franche-Comté,2004,2,2004-02-01,hiver,1,54.083333333333336,2.467924528301887,7.237735849056604,-1.2867924528301888,27.905882352941177,78.25581395348837,2.5125,8557.785714285714
27,Bourgogne-Franche-Comté,2004,3,2004-03-01,printemps,1,54.166666666666664,4.985964912280702,10.110526315789473,0.6771929824561403,51.771428571428565,74.91836734693878,2.873170731707317,8516.9375
27,Bourgogne-Franche-Comté,2004,4,2004-04-01,printemps,2,54.25,9.148484848484848,13.98181818181818,4.787878787878788,66.946875,74.29629629629629,3.2133333333333334,9028.90909090909
27,Bourgogne-Franche-Comté,2004,5,2004-05-01,printemps,2,54.333333333333336,12.421428571428573,18.285714285714285,6.7023809523809526,72.75952380952381,71.5,2.5230769230769234,15009.642857142857
27,Bourgogne-Franche-Comté,2004,6,2004-06-01,ete,2,54.416666666666664,17.090243902439024,22.86829268292683,11.414634146341463,57.080487804878054,70.55555555555556,2.35,14580.285714285714
27,Bourgogne-Franche-Comté,2004,7,2004-07-01,ete,3,54.5,18.09090909090909,24.263636363636365,12.621212121212121,83.390625,71.89655172413794,2.32,13633.818181818182
27,Bourgogne-Franche-Comté,2004,8,2004-08-01,ete,3,54.583333333333336,18.374074074074073,23.96666666666667,13.988888888888889,176.93333333333334,78.42857142857143,2.3040000000000003,11104.727272727272
27,Bourgogne-Franche-Comté,2004,9,2004-09-01,automne,3,54.666666666666664,15.616,21.531999999999996,10.665999999999999,28.941999999999997,77.55555555555556,2.151111111111111,11993.307692307691
27,Bourgogne-Franche-Comté,2004,10,2004-10-01,automne,4,54.75,12.212903225806452,16.791397849462363,8.780645161290323,160.6989010989011,85.70370370370371,2.440677966101695,5958.9375
27,Bourgogne-Franche-Comté,2004,11,2004-11-01,automne,4,54.833333333333336,5.093617021276596,8.21595744680851,2.5446808510638297,59.56373626373627,89.85365853658537,1.9983333333333335,3325.0
27,Bourgogne-Franche-Comté,2004,12,2004-12-01,hiver,4,54.916666666666664,1.6483870967741936,4.665591397849462,-0.8043010752688172,74.9043956043956,90.8780487804878,2.4016949152542373,2916.764705882353
27,Bourgogne-Franche-Comté,2005,1,2005-01-01,hiver,1,55.0,1.943298969072165,5.264948453608247,-1.0577319587628866,65.65263157894736,86.57317073170732,2.8457627118644067,4656.823529411765
27,Bourgogne-Franche-Comté,2005,2,2005-02-01,hiver,1,55.083333333333336,-0.044210526315789485,3.6178947368421053,-2.7884210526315787,57.73440860215054,84.36585365853658,2.788135593220339,5020.0
27,Bourgogne-Franche-Comté,2005,3,2005-03-01,printemps,1,55.166666666666664,5.84639175257732,11.18659793814433,1.2195876288659793,45.927368421052634,78.52439024390245,2.240677966101695,9029.470588235294
27,Bourgogne-Franche-Comté,2005,4,2005-04-01,printemps,2,55.25,9.780412371134021,14.814432989690722,5.25979381443299,114.20106382978723,75.4390243902439,2.7711864406779663,8571.64705882353
27,Bourgogne-Franche-Comté,2005,5,2005-05-01,printemps,2,55.333333333333336,13.80408163265306,19.712244897959184,8.281632653061225,81.03541666666666,72.83132530120481,2.3516666666666666,13837.117647058823
27,Bourgogne-Franche-Comté,2005,6,2005-06-01,ete,2,55.416666666666664,18.634693877551022,25.27755102040816,12.31734693877551,59.93541666666667,68.86904761904762,2.27,17584.647058823528
27,Bourgogne-Franche-Comté,2005,7,2005-07-01,ete,3,55.5,19.023469387755103,24.951020408163263,13.65408163265306,76.14791666666666,70.98809523809524,2.44,13746.411764705883
27,Bourgogne-Franche-Comté,2005,8,2005-08-01,ete,3,55.583333333333336,17.15408163265306,23.436734693877554,11.36530612244898,39.610416666666666,70.53571428571429,2.2475409836065574,13755.29411764706
27,Bourgogne-Franche-Comté,2005,9,2005-09-01,automne,3,55.666666666666664,15.725510204081631,21.78061224489796,10.957142857142857,56.92916666666667,78.03571428571429,1.9557377049180327,10680.588235294117
27,Bourgogne-Franche-Comté,2005,10,2005-10-01,automne,4,55.75,13.182857142857141,18.62,9.16,61.10882352941176,81.44444444444444,2.5571428571428574,9934.4
27,Bourgogne-Franche-Comté,2005,11,2005-11-01,automne,4,55.833333333333336,4.308333333333334,8.237499999999999,1.2791666666666666,64.40625,87.5,2.3642857142857143,5825.666666666667
27,Bourgogne-Franche-Comté,2005,12,2005-12-01,hiver,4,55.916666666666664,0.264516129032258,3.185483870967742,-2.6548387096774193,81.27377049180328,88.11538461538461,2.7973684210526315,3400.5833333333335
27,Bourgogne-Franche-Comté,2006,1,2006-01-01,hiver,1,56.0,0.40312499999999996,4.113541666666666,-2.3354166666666667,43.40526315789474,85.86585365853658,2.1933333333333334,5903.294117647059
27,Bourgogne-Franche-Comté,2006,2,2006-02-01,hiver,1,56.083333333333336,1.011578947368421,4.110526315789474,-1.5094736842105263,73.92553191489361,87.14814814814815,2.6796610169491526,3111.529411764706
27,Bourgogne-Franche-Comté,2006,3,2006-03-01,printemps,1,56.166666666666664,4.757894736842105,9.17157894736842,1.1031578947368421,162.79255319148936,80.67901234567901,3.520338983050847,7518.941176470588
27,Bourgogne-Franche-Comté,2006,4,2006-04-01,printemps,2,56.25,9.076842105263157,14.448421052631579,4.222105263157895,77.62446808510639,74.34567901234568,2.4491525423728815,10488.588235294117
27,Bourgogne-Franche-Comté,2006,5,2006-05-01,printemps,2,56.333333333333336,13.308421052631578,18.502105263157894,8.822105263157894,120.05744680851063,78.55555555555556,2.6983050847457624,8938.176470588236
27,Bourgogne-Franche-Comté,2006,6,2006-06-01,ete,2,56.416666666666664,18.193749999999998,24.711458333333336,11.510416666666666,38.886315789473684,67.95061728395062,2.168421052631579,18346.58823529412
27,Bourgogne-Franche-Comté,2006,7,2006-07-01,ete,3,56.5,23.227083333333336,30.253125,16.358333333333334,45.63052631578947,63.7375,1.9473684210526316,19273.882352941175
27,Bourgogne-Franche-Comté,2006,8,2006-08-01,ete,3,56.583333333333336,15.542708333333332,20.753125,11.661458333333334,160.71263157894737,80.2125,2.5842105263157897,9594.529411764706
27,Bourgogne-Franche-Comté,2006,9,2006-09-01,automne,3,56.666666666666664,17.453125,23.222916666666666,12.867708333333333,88.1421052631579,80.78481012658227,2.0362068965517244,10331.29411764706
27,Bourgogne-Franche-Comté,2006,10,2006-10-01,automne,4,56.75,13.616842105263157,18.606315789473683,9.816842105263158,103.46989247311829,85.38461538461539,2.4719298245614034,7179.35294117647
27,Bourgogne-Franche-Comté,2006,11,2006-11-01,automne,4,56.833333333333336,7.826315789473684,12.18421052631579,4.113684210526316,78.21720430107527,86.44871794871794,2.7771929824561408,5474.529411764706
27,Bourgogne-Franche-Comté,2006,12,2006-12-01,hiver,4,56.916666666666664,3.3252631578947365,7.018947368421052,0.23684210526315794,62.30967741935484,87.0,2.693103448275862,4756.35294117647
27,Bourgogne-Franche-Comté,2007,1,2007-01-01,hiver,1,57.0,4.590625,7.266666666666667,1.95,95.95744680851064,89.2948717948718,3.5086206896551726,3097.0588235294117
27,Bourgogne-Franche-Comté,2007,2,2007-02-01,hiver,1,57.083333333333336,6.094845360824743,10.508247422680412,2.5731958762886595,99.02526315789473,82.83333333333333,3.4499999999999997,6177.294117647059
27,Bourgogne-Franche-Comté,2007,3,2007-03-01,printemps,1,57.166666666666664,5.864948453608247,10.997938144329897,1.5969072164948455,105.79157894736844,80.42857142857143,2.8517241379310345,9525.29411764706
27,Bourgogne-Franche-Comté,2007,4,2007-04-01,printemps,2,57.25,13.596907216494847,21.130927835051544,6.341237113402062,16.123157894736842,66.6103896103896,2.1206896551724137,18156.117647058825
27,Bourgogne-Franche-Comté,2007,5,2007-05-01,printemps,2,57.333333333333336,14.281818181818183,19.727272727272727,9.679797979797979,130.23092783505155,78.57692307692308,2.8684210526315788,10279.882352941177
27,Bourgogne-Franche-Comté,2007,6,2007-06-01,ete,2,57.416666666666664,17.074747474747475,22.57979797979798,12.455555555555554,129.48969072164948,79.72727272727273,2.491228070175439,10402.764705882353
27,Bourgogne-Franche-Comté,2007,7,2007-07-01,ete,3,57.5,17.312121212121212,22.661616161616163,12.600000000000001,135.47938144329896,75.77922077922078,2.7491228070175437,12318.764705882353
27,Bourgogne-Franche-Comté,2007,8,2007-08-01,ete,3,57.583333333333336,16.827272727272728,22.13131313131313,12.258585858585858,132.34183673469389,80.97402597402598,2.2491228070175437,11325.35294117647
27,Bourgogne-Franche-Comté,2007,9,2007-09-01,automne,3,57.666666666666664,13.011224489795918,18.798979591836734,8.107142857142858,72.07835051546392,81.55263157894737,2.082142857142857,11716.823529411764
27,Bourgogne-Franche-Comté,2007,10,2007-10-01,automne,4,57.75,9.624489795918368,15.024489795918369,5.5632653061224495,25.709278350515465,84.57333333333334,2.05,10199.058823529413
27,Bourgogne-Franche-Comté,2007,11,2007-11-01,automne,4,57.833333333333336,4.113131313131313,7.817171717171717,0.896969696969697,77.36428571428571,87.0,2.6089285714285713,5185.35294117647
27,Bourgogne-Franche-Comté,2007,12,2007-12-01,hiver,4,57.916666666666664,1.5316831683168315,5.0534653465346535,-1.2554455445544555,92.257,87.39189189189189,2.9892857142857143,5033.823529411765
27,Bourgogne-Franche-Comté,2008,1,2008-01-01,hiver,1,58.0,4.118627450980393,8.10392156862745,0.8774509803921569,83.05940594059406,85.02702702702703,2.975,5595.117647058823
27,Bourgogne-Franche-Comté,2008,2,2008-02-01,hiver,1,58.083333333333336,4.62843137254902,10.464705882352941,-0.06372549019607844,43.47722772277228,78.02739726027397,2.626785714285714,9461.882352941177
27,Bourgogne-Franche-Comté,2008,3,2008-03-01,printemps,1,58.166666666666664,4.913725490196079,9.02156862745098,1.6235294117647059,120.44059405940594,79.98630136986301,3.960714285714286,6031.5
27,Bourgogne-Franche-Comté,2008,4,2008-04-01,printemps,2,58.25,8.137623762376238,13.03960396039604,4.043564356435644,124.244,79.5,2.7392857142857143,7819.0
27,Bourgogne-Franche-Comté,2008,5,2008-05-01,printemps,2,58.333333333333336,14.972999999999999,21.090999999999998,9.332,86.51717171717172,74.01388888888889,2.082142857142857,13048.9375
27,Bourgogne-Franche-Comté,2008,6,2008-06-01,ete,2,58.416666666666664,16.61919191919192,21.778787878787877,11.858585858585858,71.0173469387755,79.40845070422536,1.980357142857143,11513.176470588236
27,Bourgogne-Franche-Comté,2008,7,2008-07-01,ete,3,58.5,18.226262626262628,24.32626262626263,12.545454545454545,95.42448979591838,72.98591549295774,2.1196428571428574,15032.176470588236
27,Bourgogne-Franche-Comté,2008,8,2008-08-01,ete,3,58.583333333333336,17.324,22.971,12.575,104.9969696969697,79.73239436619718,2.217857142857143,12001.882352941177
27,Bourgogne-Franche-Comté,2008,9,2008-09-01,automne,3,58.666666666666664,12.732000000000001,18.291,8.003,97.24242424242425,80.94366197183099,2.3464285714285715,11189.176470588236
27,Bourgogne-Franche-Comté,2008,10,2008-10-01,automne,4,58.75,9.813131313131313,14.64242424242424,6.168686868686869,122.9561224489796,86.6056338028169,2.2642857142857142,6787.470588235294
27,Bourgogne-Franche-Comté,2008,11,2008-11-01,automne,4,58.833333333333336,5.682,9.13,2.8110000000000004,64.45151515151515,88.49295774647888,2.475,4182.294117647059
27,Bourgogne-Franche-Comté,2008,12,2008-12-01,hiver,4,58.916666666666664,1.4545454545454546,4.127272727272728,-0.7757575757575758,74.37755102040816,89.67142857142858,2.667272727272727,3841.176470588235
27,Bourgogne-Franche-Comté,2009,1,2009-01-01,hiver,1,59.0,-0.7222222222222222,3.460606060606061,-3.926262626262626,40.8795918367347,85.68115942028986,2.443636363636364,6682.529411764706
27,Bourgogne-Franche-Comté,2009,2,2009-02-01,hiver,1,59.083333333333336,1.707070707070707,5.623232323232323,-1.6030303030303028,66.89999999999999,84.94202898550725,2.370909090909091,5138.705882352941
27,Bourgogne-Franche-Comté,2009,3,2009-03-01,printemps,1,59.166666666666664,5.422999999999999,10.251,1.133,67.3050505050505,74.34782608695652,3.2018181818181817,9483.35294117647
27,Bourgogne-Franche-Comté,2009,4,2009-04-01,printemps,2,59.25,11.002970297029702,16.80792079207921,5.7732673267326735,57.75899999999999,75.42028985507247,2.429090909090909,11508.823529411764
27,Bourgogne-Franche-Comté,2009,5,2009-05-01,printemps,2,59.333333333333336,15.214851485148515,21.185148514851484,9.573267326732672,52.992,74.16176470588235,2.4053571428571425,13966.882352941177
27,Bourgogne-Franche-Comté,2009,6,2009-06-01,ete,2,59.416666666666664,16.674257425742574,22.593069306930694,10.988118811881188,105.87799999999999,74.27941176470588,2.5,14000.5
27,Bourgogne-Franche-Comté,2009,7,2009-07-01,ete,3,59.5,18.664356435643562,24.644554455445544,13.403960396039604,106.70100000000001,73.48529411764706,2.4134615384615383,12643.764705882353
27,Bourgogne-Franche-Comté,2009,8,2009-08-01,ete,3,59.583333333333336,19.884158415841583,26.830693069306932,13.485148514851485,44.034,70.80882352941177,1.9038461538461537,16537.941176470587
27,Bourgogne-Franche-Comté,2009,9,2009-09-01,automne,3,59.666666666666664,15.320588235294117,21.72450980392157,10.241176470588234,51.445,79.10144927536231,2.107547169811321,12289.888888888889
27,Bourgogne-Franche-Comté,2009,10,2009-10-01,automne,4,59.75,9.887128712871288,15.62772277227723,5.359405940594059,51.397,82.85074626865672,2.101923076923077,8361.277777777777
27,Bourgogne-Franche-Comté,2009,11,2009-11-01,automne,4,59.833333333333336,8.12178217821782,11.970297029702971,4.904950495049505,127.522,85.56716417910448,3.343396226415094,3664.6111111111113
27,Bourgogne-Franche-Comté,2009,12,2009-12-01,hiver,4,59.916666666666664,2.5366336633663367,5.643564356435643,-0.38613861386138615,115.78399999999999,88.13432835820896,2.9622641509433962,2187.9444444444443
27,Bourgogne-Franche-Comté,2010,1,2010-01-01,hiver,1,60.0,-1.1356435643564358,1.6742574257425742,-3.5801980198019803,52.726000000000006,90.94029850746269,2.2867924528301886,2947.8888888888887
27,Bourgogne-Franche-Comté,2010,2,2010-02-01,hiver,1,60.083333333333336,1.9881188118811883,5.327722772277228,-0.9683168316831683,90.98100000000001,83.97014925373135,3.3660377358490567,3662.277777777778
27,Bourgogne-Franche-Comté,2010,3,2010-03-01,printemps,1,60.166666666666664,5.106930693069306,10.228712871287128,0.8366336633663366,69.265,70.77611940298507,3.3943396226415095,9796.0
27,Bourgogne-Franche-Comté,2010,4,2010-04-01,printemps,2,60.25,10.21764705882353,16.46372549019608,4.166666666666667,33.8009900990099,69.16417910447761,2.6346153846153846,14382.888888888889
27,Bourgogne-Franche-Comté,2010,5,2010-05-01,printemps,2,60.333333333333336,11.45148514851485,16.103960396039604,7.255445544554455,92.68,78.57575757575758,2.5442307692307695,8161.777777777777
27,Bourgogne-Franche-Comté,2010,6,2010-06-01,ete,2,60.416666666666664,16.81287128712871,22.35247524752475,11.591089108910891,83.236,76.83333333333333,2.1792452830188678,12808.222222222223
27,Bourgogne-Franche-Comté,2010,7,2010-07-01,ete,3,60.5,20.112871287128712,26.55742574257426,14.125742574257426,70.732,70.56060606060606,1.9245283018867925,16706.944444444445
27,Bourgogne-Franche-Comté,2010,8,2010-08-01,ete,3,60.583333333333336,17.258,22.677,12.564,132.25858585858586,77.16666666666667,2.27037037037037,11292.555555555555
27,Bourgogne-Franche-Comté,2010,9,2010-09-01,automne,3,60.666666666666664,13.276,19.17,8.362,85.1050505050505,81.39393939393939,1.9092592592592592,11185.444444444445
27,Bourgogne-Franche-Comté,2010,10,2010-10-01,automne,4,60.75,9.5009900990099,14.797029702970297,5.419801980198019,61.416000000000004,82.18181818181819,2.4870370370370374,9126.277777777777
